Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Entrega_Atipica,Fecha_Futura_Invalida,Es_Venta_Fantasma
TRX-10232,PROD-2384,2025-04-04,14.0,1374.2,96.08,10.0,Perdido,Medellín,App,False,False,False
TRX-10233,PROD-1086,2024-12-15,12.0,940.47,29.87,17.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-10234,PROD-3409,2025-12-04,7.0,120.86,33.84,24.0,En Camino,Medellín,Online,False,False,False
TRX-10235,PROD-3268,2025-12-03,1.0,1837.84,39.45,7.0,Perdido,Sin Ciudad,WhatsApp,False,False,False
TRX-10236,PROD-1942,2025-04-17,4.0,1960.85,52.73,22.0,Retrasado,Sin Ciudad,Online,False,False,False
TRX-10237,PROD-3410,2024-11-10,3.0,867.78,69.83,26.0,Entregado,Medellín,Online,False,False,False
TRX-10238,PROD-1902,2024-10-24,13.0,1231.19,52.92,21.0,Devuelto,Barranquilla,Online,False,False,False
TRX-10239,PROD-1029,2025-08-05,4.0,906.09,95.35,22.0,Sin Información,Bogotá,App,False,False,False
TRX-10240,PROD-1290,2025-03-11,1.0,650.54,52.36,1.0,Retrasado,Medellín,Online,False,False,False
TRX-10241,PROD-3899,2025-01-29,12.0,163.86,14.49,12.0,En Camino,Bogotá,App,False,False,True
TRX-10242,PROD-3584,2025-12-13,13.0,917.57,80.87,25.0,Retrasado,Medellín,Físico,False,False,True
TRX-10243,PROD-1241,2025-01-02,2.0,1638.59,36.78,17.0,Sin Información,Barranquilla,App,False,False,False
TRX-10244,PROD-1937,2024-10-27,12.0,43.89,40.87,16.0,Perdido,Cali,WhatsApp,False,False,False
TRX-10245,PROD-1276,2025-07-26,11.0,1168.39,72.34,20.0,En Camino,Bogotá,App,False,False,False
TRX-10246,PROD-1128,2025-04-09,13.0,1762.74,93.29,15.0,En Camino,Medellín,App,False,False,False
TRX-10247,PROD-2353,2025-07-20,9.0,442.92,73.04,29.0,Devuelto,Cali,App,False,False,False
TRX-10248,PROD-1290,2024-12-08,7.0,374.68,78.71,19.0,Perdido,Medellín,Físico,False,False,False
TRX-10249,PROD-3105,2025-09-26,13.0,1546.83,76.32,20.0,Entregado,Sin Ciudad,App,False,False,False
TRX-10250,PROD-1974,2025-08-09,6.0,517.62,35.49,17.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-10251,PROD-2140,2024-10-06,2.0,392.05,76.91,26.0,Sin Información,Bucaramanga,WhatsApp,False,False,False
TRX-10252,PROD-3740,2025-09-06,1.0,762.2,52.36,4.0,Devuelto,Sin Ciudad,Online,False,False,True
TRX-10253,PROD-2988,2025-01-31,2.0,791.08,79.53,4.0,Sin Información,Medellín,App,False,False,False
TRX-10254,PROD-1877,2025-05-18,7.0,1749.46,55.67,3.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-10255,PROD-3208,2025-06-29,2.0,1240.7,55.99,8.0,En Camino,Bogotá,Online,False,False,False
TRX-10256,PROD-1541,2024-11-26,3.0,817.86,77.17,23.0,Retrasado,Sin Ciudad,WhatsApp,False,False,False
TRX-10257,PROD-3962,2025-11-28,8.0,1073.43,82.62,9.0,Devuelto,Bucaramanga,Online,False,False,True
TRX-10258,PROD-3338,2025-02-07,7.0,1908.39,37.03,2.0,En Camino,Sin Ciudad,Físico,False,False,False
TRX-10259,PROD-3360,2025-06-18,12.0,235.3,81.15,26.0,En Camino,Bucaramanga,WhatsApp,False,False,False
TRX-10260,PROD-2936,2025-05-08,11.0,423.35,82.35,19.0,Perdido,Cali,WhatsApp,False,False,False
TRX-10261,PROD-1995,2025-04-11,11.0,1925.43,27.24,22.0,En Camino,Medellín,App,False,False,False
TRX-10262,PROD-2937,2025-02-11,14.0,1915.08,73.11,18.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-10263,PROD-2667,2024-12-31,11.0,362.56,22.72,16.0,Perdido,Barranquilla,WhatsApp,False,False,False
TRX-10264,PROD-1779,2025-02-07,9.0,298.77,52.36,29.0,Perdido,Medellín,WhatsApp,False,False,False
TRX-10265,PROD-1386,2025-03-09,12.0,847.96,13.84,28.0,Entregado,Bucaramanga,App,False,False,False
TRX-10266,PROD-1397,2025-11-03,4.0,108.94,59.58,28.0,Entregado,Bucaramanga,App,False,False,False
TRX-10267,PROD-3699,2024-12-30,7.0,1313.26,91.32,18.0,Sin Información,Bogotá,WhatsApp,False,False,True
TRX-10268,PROD-2765,2025-07-30,1.0,164.22,8.37,26.0,Devuelto,Cali,Físico,False,False,False
TRX-10269,PROD-2451,2025-08-07,11.0,125.48,83.52,18.0,Sin Información,Bogotá,Físico,False,False,False
TRX-10270,PROD-2734,2025-08-15,11.0,975.52,53.11,12.0,Devuelto,Bogotá,Online,False,False,False
TRX-10271,PROD-2683,2025-11-22,2.0,1916.0,86.79,2.0,Sin Información,Bogotá,WhatsApp,False,False,False
TRX-10272,PROD-2912,2025-09-12,7.0,859.32,85.13,29.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-10273,PROD-3986,2024-11-27,2.0,719.4,88.15,21.0,Devuelto,Medellín,App,False,False,True
TRX-10274,PROD-1221,2025-08-23,6.0,1995.93,78.04,28.0,Entregado,Sin Ciudad,App,False,False,False
TRX-10275,PROD-3758,2025-08-17,13.0,1068.62,85.08,1.0,Entregado,Cali,Físico,False,False,True
TRX-10276,PROD-3676,2024-11-08,10.0,756.73,52.36,23.0,Sin Información,Bucaramanga,Físico,False,False,True
TRX-10277,PROD-3646,2025-08-25,12.0,777.86,21.72,16.0,En Camino,Cali,Online,False,False,True
TRX-10278,PROD-1403,2025-10-09,9.0,397.97,33.87,17.0,Devuelto,Medellín,WhatsApp,False,False,False
TRX-10279,PROD-1248,2025-05-11,11.0,1029.32,28.04,1.0,Perdido,Medellín,App,False,False,False
TRX-10280,PROD-2649,2025-07-27,5.0,883.32,75.53,21.0,Perdido,Sin Ciudad,Online,False,False,False
TRX-10281,PROD-3982,2025-02-15,10.0,548.88,19.6,23.0,Devuelto,Medellín,Online,False,False,True
TRX-10282,PROD-2389,2025-04-17,7.0,329.47,22.31,3.0,Devuelto,Sin Ciudad,Físico,False,False,False
TRX-10283,PROD-1447,2025-02-15,13.0,629.37,88.5,23.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-10284,PROD-2018,2025-02-21,1.0,1022.28,72.06,25.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-10285,PROD-1784,2025-06-28,8.0,126.08,88.16,27.0,En Camino,Bogotá,App,False,False,False
TRX-10286,PROD-1779,2025-02-09,9.0,315.95,18.24,20.0,Entregado,Medellín,WhatsApp,False,False,False
TRX-10287,PROD-3196,2025-02-20,13.0,1895.84,42.9,16.0,Devuelto,Sin Ciudad,Online,False,False,False
TRX-10288,PROD-2837,2024-10-13,5.0,1090.28,52.36,21.0,Sin Información,Medellín,WhatsApp,False,False,False
TRX-10289,PROD-1574,2025-06-03,6.0,136.26,31.9,14.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-10290,PROD-2728,2024-11-25,13.0,1389.24,5.92,16.0,Entregado,Cali,App,False,False,False
TRX-10291,PROD-1751,2025-04-28,11.0,132.99,32.03,24.0,Entregado,Sin Ciudad,Físico,False,False,False
TRX-10292,PROD-2140,2024-12-03,8.0,1480.36,41.06,9.0,Entregado,Sin Ciudad,Online,False,False,False
TRX-10293,PROD-2894,2026-01-13,4.0,1502.43,13.76,21.0,Sin Información,Bogotá,App,False,False,False
TRX-10294,PROD-2023,2025-03-03,2.0,1305.65,58.82,28.0,Retrasado,Bogotá,App,False,False,False
TRX-10295,PROD-1308,2025-01-30,10.0,1467.09,41.4,21.0,Perdido,Sin Ciudad,WhatsApp,False,False,False
TRX-10296,PROD-2815,2024-11-30,8.0,185.05,9.41,2.0,Sin Información,Bogotá,App,False,False,False
TRX-10297,PROD-3254,2025-11-11,2.0,1456.29,71.88,25.0,Devuelto,Bogotá,Físico,False,False,False
TRX-10298,PROD-1401,2025-05-05,5.0,282.01,74.28,13.0,En Camino,Cali,Online,False,False,False
TRX-10299,PROD-1207,2025-05-26,13.0,685.62,84.27,22.0,En Camino,Bogotá,Online,False,False,False
TRX-10300,PROD-3671,2024-11-29,7.0,1886.06,52.36,5.0,Entregado,Barranquilla,App,False,False,True
TRX-10301,PROD-3214,2025-12-20,6.0,1010.72,51.13,21.0,En Camino,Sin Ciudad,Online,False,False,False
TRX-10302,PROD-1060,2026-01-06,5.0,1935.18,97.02,20.0,Perdido,Barranquilla,Físico,False,False,False
TRX-10303,PROD-1382,2026-01-28,6.0,186.96,91.84,17.0,Devuelto,Cali,App,False,False,False
TRX-10304,PROD-1968,2025-10-30,6.0,960.34,57.38,6.0,En Camino,Sin Ciudad,App,False,False,False
TRX-10305,PROD-1681,2025-10-11,3.0,134.18,47.27,17.0,Perdido,Bucaramanga,Físico,False,False,False
TRX-10306,PROD-2664,2025-01-07,11.0,1264.12,5.29,26.0,Perdido,Medellín,App,False,False,False
TRX-10307,PROD-2989,2025-01-09,11.0,166.63,72.54,2.0,Retrasado,Bucaramanga,Online,False,False,False
TRX-10308,PROD-2971,2025-08-16,3.0,358.98,58.67,7.0,Retrasado,Bogotá,Online,False,False,False
TRX-10309,PROD-1875,2025-01-03,9.0,525.07,94.07,29.0,En Camino,Cali,Físico,False,False,False
TRX-10310,PROD-2642,2025-02-10,3.0,1500.0,61.45,17.0,Perdido,Sin Ciudad,WhatsApp,False,False,False
TRX-10311,PROD-1240,2024-11-26,3.0,336.28,99.32,24.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-10312,PROD-1674,2025-02-03,11.0,1694.8,52.36,8.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-10313,PROD-2552,2025-04-09,14.0,272.49,86.11,23.0,Perdido,Barranquilla,Físico,False,False,False
TRX-10314,PROD-1008,2025-09-25,2.0,80.14,95.59,23.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-10315,PROD-2599,2025-02-24,7.0,796.14,36.13,1.0,Devuelto,Medellín,Online,False,False,False
TRX-10316,PROD-2086,2024-12-10,10.0,1959.09,19.19,29.0,Perdido,Cali,App,False,False,False
TRX-10317,PROD-2863,2025-12-02,10.0,229.58,80.7,19.0,Perdido,Sin Ciudad,WhatsApp,False,False,False
TRX-10318,PROD-2168,2025-10-09,4.0,212.42,79.69,25.0,Sin Información,Medellín,Físico,False,False,False
TRX-10319,PROD-2732,2026-01-17,1.0,1504.82,25.09,5.0,Devuelto,Barranquilla,Online,False,False,False
TRX-10320,PROD-3853,2025-05-30,6.0,631.2,77.65,5.0,Sin Información,Medellín,WhatsApp,False,False,True
TRX-10321,PROD-3992,2025-10-04,5.0,1437.39,60.29,23.0,Retrasado,Medellín,WhatsApp,False,False,True
TRX-10322,PROD-3276,2024-12-18,14.0,408.02,15.4,27.0,Devuelto,Sin Ciudad,Online,False,False,False
TRX-10323,PROD-3711,2025-07-23,11.0,925.54,52.67,26.0,En Camino,Barranquilla,Físico,False,False,True
TRX-10324,PROD-3942,2025-05-21,2.0,537.93,52.36,24.0,Entregado,Medellín,App,False,False,True
TRX-10325,PROD-2993,2024-12-19,6.0,908.54,93.46,22.0,Retrasado,Sin Ciudad,Online,False,False,False
TRX-10326,PROD-1634,2025-12-29,1.0,1540.5,53.11,21.0,Perdido,Bucaramanga,App,False,False,False
TRX-10327,PROD-1777,2026-01-18,3.0,1526.4,79.93,1.0,En Camino,Barranquilla,WhatsApp,False,False,False
TRX-10328,PROD-2215,2025-08-12,4.0,1036.39,7.75,26.0,Retrasado,Cali,Online,False,False,False
TRX-10329,PROD-1891,2025-03-13,13.0,1857.46,74.17,10.0,Entregado,Bucaramanga,WhatsApp,False,False,False
TRX-10330,PROD-1239,2025-09-14,3.0,534.93,94.95,10.0,Perdido,Sin Ciudad,WhatsApp,False,False,False
TRX-10331,PROD-3372,2024-10-09,13.0,488.22,52.46,29.0,Devuelto,Bogotá,WhatsApp,False,False,False
TRX-10332,PROD-3220,2025-05-03,6.0,1231.47,37.08,25.0,Entregado,Cali,WhatsApp,False,False,False
TRX-10333,PROD-1249,2025-07-13,11.0,1246.38,66.43,22.0,Sin Información,Cali,WhatsApp,False,False,False
TRX-10334,PROD-2284,2025-10-21,4.0,102.61,92.04,3.0,Retrasado,Medellín,Físico,False,False,False
TRX-10335,PROD-1234,2025-07-29,14.0,1219.48,21.79,28.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-10336,PROD-1205,2026-02-02,1.0,755.13,52.36,12.0,Retrasado,Cali,Online,False,True,False
TRX-10337,PROD-3392,2025-04-29,5.0,1497.41,43.35,26.0,Entregado,Medellín,App,False,False,False
TRX-10338,PROD-2952,2025-05-14,5.0,1618.13,19.85,12.0,Perdido,Sin Ciudad,Online,False,False,False
TRX-10339,PROD-3059,2025-10-17,9.0,1108.79,52.18,7.0,Entregado,Medellín,Online,False,False,False
TRX-10340,PROD-3175,2025-05-28,8.0,13.39,56.34,16.0,Retrasado,Bogotá,Físico,False,False,False
TRX-10341,PROD-1644,2025-10-17,8.0,1276.37,94.7,20.0,Sin Información,Medellín,WhatsApp,False,False,False
TRX-10342,PROD-1232,2024-11-13,5.0,1500.27,44.19,29.0,Perdido,Cali,App,False,False,False
TRX-10343,PROD-3080,2024-10-07,8.0,505.48,58.86,3.0,Perdido,Medellín,App,False,False,False
TRX-10344,PROD-1328,2025-08-12,14.0,934.65,89.1,28.0,Perdido,Barranquilla,WhatsApp,False,False,False
TRX-10345,PROD-1761,2025-12-07,10.0,1931.8,35.53,7.0,Retrasado,Bogotá,App,False,False,False
TRX-10346,PROD-1280,2025-01-12,7.0,603.25,69.05,22.0,En Camino,Bogotá,Físico,False,False,False
TRX-10347,PROD-3437,2025-03-25,1.0,454.07,76.93,14.0,Sin Información,Cali,WhatsApp,False,False,False
TRX-10348,PROD-1278,2025-09-17,12.0,429.6,52.36,27.0,Retrasado,Bucaramanga,App,False,False,False
TRX-10349,PROD-3765,2024-09-29,7.0,1122.01,36.4,4.0,Devuelto,Bogotá,Online,False,False,True
TRX-10350,PROD-1963,2024-11-12,11.0,1900.08,20.61,10.0,En Camino,Bogotá,App,False,False,False
TRX-10351,PROD-2653,2025-08-02,8.0,1221.29,52.78,24.0,Retrasado,Medellín,Online,False,False,False
TRX-10352,PROD-1491,2025-05-21,3.0,613.61,38.9,2.0,Devuelto,Bucaramanga,WhatsApp,False,False,False
TRX-10353,PROD-3333,2025-05-25,9.0,1280.75,30.31,22.0,Entregado,Cali,Online,False,False,False
TRX-10354,PROD-2008,2025-12-14,8.0,1253.44,97.48,16.0,Devuelto,Sin Ciudad,Online,False,False,False
TRX-10355,PROD-3371,2025-09-22,2.0,1197.88,52.7,3.0,Sin Información,Bucaramanga,Físico,False,False,False
TRX-10356,PROD-3435,2025-09-24,6.0,327.26,86.37,15.0,Perdido,Sin Ciudad,Físico,False,False,False
TRX-10357,PROD-1162,2025-11-06,4.0,1272.79,23.56,8.0,Sin Información,Cali,WhatsApp,False,False,False
TRX-10358,PROD-3536,2025-03-27,3.0,866.03,94.25,16.0,En Camino,Medellín,Físico,False,False,True
TRX-10359,PROD-1335,2025-07-06,11.0,47.0,80.47,11.0,Retrasado,Bogotá,WhatsApp,False,False,False
TRX-10360,PROD-2717,2025-12-16,6.0,1084.13,52.36,24.0,Sin Información,Medellín,Físico,False,False,False
TRX-10361,PROD-3692,2024-12-23,10.0,1978.64,81.83,11.0,Retrasado,Bogotá,Online,False,False,True
TRX-10362,PROD-3390,2025-01-06,13.0,705.98,42.03,11.0,Perdido,Bucaramanga,WhatsApp,False,False,False
TRX-10363,PROD-3315,2024-10-05,9.0,1931.46,51.14,1.0,En Camino,Bogotá,Online,False,False,False
TRX-10364,PROD-3141,2025-02-15,2.0,201.45,61.37,2.0,En Camino,Bucaramanga,App,False,False,False
TRX-10365,PROD-2295,2026-01-13,10.0,1467.58,80.03,20.0,Sin Información,Bucaramanga,WhatsApp,False,False,False
TRX-10366,PROD-2068,2025-01-19,10.0,237.52,85.66,1.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-10367,PROD-1836,2025-04-13,10.0,554.41,12.41,19.0,En Camino,Bucaramanga,WhatsApp,False,False,False
TRX-10368,PROD-3743,2025-02-10,5.0,1145.97,90.89,20.0,Perdido,Medellín,Físico,False,False,True
TRX-10369,PROD-3933,2025-01-15,6.0,1189.63,94.06,10.0,Devuelto,Sin Ciudad,App,False,False,True
TRX-10370,PROD-2286,2025-02-21,4.0,1552.67,61.32,19.0,Sin Información,Barranquilla,Físico,False,False,False
TRX-10371,PROD-1977,2024-11-18,7.0,1234.47,22.74,21.0,Perdido,Bogotá,Físico,False,False,False
TRX-10372,PROD-2087,2025-10-09,2.0,1191.29,52.36,11.0,Retrasado,Bogotá,App,False,False,False
TRX-10373,PROD-2621,2025-02-26,7.0,1825.58,82.75,12.0,Entregado,Barranquilla,WhatsApp,False,False,False
TRX-10374,PROD-1536,2025-12-06,2.0,909.8,57.12,10.0,Devuelto,Medellín,Físico,False,False,False
TRX-10375,PROD-3751,2025-07-29,1.0,458.28,82.63,7.0,Sin Información,Bucaramanga,App,False,False,True
TRX-10376,PROD-3643,2025-02-02,11.0,331.96,82.41,24.0,Sin Información,Barranquilla,Online,False,False,True
TRX-10377,PROD-2228,2025-03-04,5.0,805.99,13.24,8.0,Sin Información,Sin Ciudad,WhatsApp,False,False,False
TRX-10378,PROD-2872,2025-06-24,2.0,1428.38,62.67,11.0,Retrasado,Sin Ciudad,Online,False,False,False
TRX-10379,PROD-2295,2025-03-24,8.0,94.66,50.9,18.0,Devuelto,Medellín,WhatsApp,False,False,False
TRX-10380,PROD-1297,2024-12-08,12.0,266.82,94.88,16.0,Retrasado,Bucaramanga,WhatsApp,False,False,False
TRX-10381,PROD-1038,2025-08-13,12.0,221.17,33.18,1.0,En Camino,Barranquilla,App,False,False,False
TRX-10382,PROD-2877,2024-11-05,12.0,1174.65,24.57,29.0,Perdido,Bogotá,App,False,False,False
TRX-10383,PROD-3544,2025-04-16,8.0,493.3,90.22,6.0,Retrasado,Barranquilla,Online,False,False,True
TRX-10384,PROD-3306,2024-10-30,1.0,340.86,52.36,17.0,Retrasado,Medellín,Online,False,False,False
TRX-10385,PROD-1409,2025-08-06,4.0,1189.61,19.13,22.0,En Camino,Cali,Físico,False,False,False
TRX-10386,PROD-1300,2024-10-14,14.0,1525.01,70.22,13.0,Entregado,Bucaramanga,Físico,False,False,False
TRX-10387,PROD-3202,2024-12-04,9.0,670.99,33.5,23.0,Entregado,Barranquilla,WhatsApp,False,False,False
TRX-10388,PROD-1873,2025-05-21,5.0,1160.63,58.95,25.0,Perdido,Bucaramanga,Online,False,False,False
TRX-10389,PROD-3072,2025-11-20,12.0,205.27,63.54,10.0,En Camino,Sin Ciudad,Físico,False,False,False
TRX-10390,PROD-2086,2025-02-23,11.0,1871.03,44.65,10.0,Devuelto,Medellín,App,False,False,False
TRX-10391,PROD-1542,2025-05-17,10.0,680.42,97.62,1.0,Retrasado,Bogotá,App,False,False,False
TRX-10392,PROD-2429,2025-10-08,13.0,1995.04,17.52,7.0,Perdido,Bucaramanga,Online,False,False,False
TRX-10393,PROD-1281,2024-09-27,6.0,1957.39,42.18,20.0,Entregado,Bogotá,App,False,False,False
TRX-10394,PROD-2000,2025-05-01,3.0,1559.86,45.89,9.0,Devuelto,Barranquilla,Físico,False,False,False
TRX-10395,PROD-2513,2025-07-29,5.0,49.93,64.95,11.0,Sin Información,Bucaramanga,Físico,False,False,False
TRX-10396,PROD-2167,2024-12-17,14.0,1091.52,52.36,20.0,En Camino,Medellín,Online,False,False,False
TRX-10397,PROD-1646,2025-03-18,12.0,182.8,43.69,2.0,Sin Información,Sin Ciudad,Físico,False,False,False
TRX-10398,PROD-2794,2025-06-08,13.0,1791.32,14.22,1.0,Retrasado,Bogotá,Online,False,False,False
TRX-10399,PROD-3225,2025-04-30,13.0,1581.38,95.01,23.0,Sin Información,Cali,Físico,False,False,False
TRX-10400,PROD-3881,2024-10-30,7.0,1944.96,44.53,15.0,Sin Información,Cali,Físico,True,False,True
TRX-10401,PROD-2239,2025-02-11,13.0,1220.68,37.55,12.0,Retrasado,Barranquilla,Físico,False,False,False
TRX-10402,PROD-3505,2025-11-27,1.0,1049.12,47.44,7.0,Entregado,Barranquilla,Online,False,False,True
TRX-10403,PROD-3678,2025-10-25,8.0,1042.76,25.58,19.0,Sin Información,Bucaramanga,Online,False,False,True
TRX-10404,PROD-3166,2025-05-15,11.0,779.03,14.52,5.0,Entregado,Bogotá,Físico,False,False,False
TRX-10405,PROD-1032,2025-04-13,6.0,942.69,19.11,26.0,Perdido,Cali,Físico,False,False,False
TRX-10406,PROD-3735,2025-08-17,12.0,1274.47,20.83,12.0,Sin Información,Cali,Físico,False,False,True
TRX-10407,PROD-3271,2025-07-13,2.0,1866.57,23.78,14.0,Sin Información,Medellín,App,False,False,False
TRX-10408,PROD-2226,2025-12-14,4.0,1195.81,52.36,28.0,Retrasado,Medellín,WhatsApp,False,False,False
TRX-10409,PROD-3717,2026-01-30,4.0,1715.66,44.9,7.0,Retrasado,Bogotá,WhatsApp,False,False,True
TRX-10410,PROD-1424,2025-03-13,9.0,1726.93,64.27,8.0,Sin Información,Cali,App,False,False,False
TRX-10411,PROD-1550,2025-01-25,9.0,1042.48,64.74,14.0,Sin Información,Sin Ciudad,WhatsApp,False,False,False
TRX-10412,PROD-2083,2025-08-14,5.0,701.46,5.01,12.0,Retrasado,Sin Ciudad,WhatsApp,False,False,False
TRX-10413,PROD-1472,2024-11-26,12.0,1282.75,92.49,9.0,Retrasado,Barranquilla,WhatsApp,False,False,False
TRX-10414,PROD-1438,2025-06-30,3.0,897.3,83.17,10.0,Devuelto,Cali,Físico,False,False,False
TRX-10415,PROD-3266,2025-06-21,1.0,172.07,96.57,10.0,En Camino,Sin Ciudad,App,False,False,False
TRX-10416,PROD-1636,2025-05-24,6.0,761.84,39.2,1.0,Devuelto,Bogotá,Físico,False,False,False
TRX-10417,PROD-2115,2024-10-07,8.0,1988.2,68.16,25.0,Sin Información,Barranquilla,WhatsApp,False,False,False
TRX-10418,PROD-2154,2025-05-06,1.0,106.54,20.96,22.0,En Camino,Bogotá,App,False,False,False
TRX-10419,PROD-3477,2025-12-31,11.0,1396.37,82.62,6.0,Devuelto,Bogotá,App,False,False,False
TRX-10420,PROD-1862,2025-01-31,1.0,1683.97,52.36,14.0,Perdido,Barranquilla,Físico,False,False,False
TRX-10421,PROD-3939,2025-04-05,11.0,1300.96,20.33,23.0,En Camino,Sin Ciudad,Online,False,False,True
TRX-10422,PROD-2404,2025-07-12,7.0,1143.8,35.97,9.0,Retrasado,Bogotá,App,False,False,False
TRX-10423,PROD-1833,2025-04-19,7.0,1418.03,51.63,23.0,En Camino,Cali,Online,False,False,False
TRX-10424,PROD-3815,2025-12-05,2.0,864.39,61.48,23.0,Retrasado,Bucaramanga,WhatsApp,False,False,True
TRX-10425,PROD-3597,2025-10-08,3.0,191.81,58.17,27.0,Perdido,Bogotá,App,False,False,True
TRX-10426,PROD-2081,2025-01-13,2.0,1925.12,14.7,12.0,Sin Información,Sin Ciudad,Online,False,False,False
TRX-10427,PROD-3070,2025-05-24,6.0,870.28,45.06,19.0,En Camino,Cali,Online,False,False,False
TRX-10428,PROD-3001,2025-03-07,13.0,1334.12,92.68,26.0,Entregado,Bogotá,Físico,False,False,False
TRX-10429,PROD-2028,2025-04-01,13.0,1067.31,87.88,25.0,Retrasado,Cali,Online,False,False,False
TRX-10430,PROD-1208,2025-06-06,8.0,118.8,61.12,20.0,En Camino,Bogotá,WhatsApp,False,False,False
TRX-10431,PROD-1378,2025-08-15,8.0,1905.97,59.37,22.0,Devuelto,Medellín,WhatsApp,False,False,False
TRX-10432,PROD-3598,2025-04-28,1.0,1587.15,52.36,29.0,En Camino,Medellín,App,False,False,True
TRX-10433,PROD-2734,2026-01-30,11.0,306.7,15.61,23.0,Retrasado,Bogotá,Físico,False,False,False
TRX-10434,PROD-2133,2025-09-16,9.0,1963.48,24.02,28.0,Entregado,Bucaramanga,Físico,False,False,False
TRX-10435,PROD-1180,2025-06-24,11.0,1476.43,29.0,29.0,Entregado,Bucaramanga,Físico,False,False,False
TRX-10436,PROD-1014,2024-11-13,8.0,949.92,51.38,12.0,Devuelto,Bucaramanga,WhatsApp,False,False,False
TRX-10437,PROD-2366,2025-10-01,9.0,1226.63,74.48,25.0,Perdido,Barranquilla,Online,False,False,False
TRX-10438,PROD-1535,2025-02-27,13.0,222.41,48.77,13.0,Entregado,Bogotá,WhatsApp,False,False,False
TRX-10439,PROD-3609,2025-09-20,14.0,1125.22,16.98,29.0,Sin Información,Bogotá,WhatsApp,False,False,True
TRX-10440,PROD-2072,2024-11-16,13.0,156.59,46.74,26.0,Perdido,Medellín,Online,False,False,False
TRX-10441,PROD-1661,2024-10-06,9.0,1094.26,20.45,28.0,Retrasado,Barranquilla,WhatsApp,False,False,False
TRX-10442,PROD-2809,2025-06-18,11.0,1109.86,76.36,3.0,En Camino,Bucaramanga,App,False,False,False
TRX-10443,PROD-3259,2025-08-28,12.0,1750.13,20.82,11.0,Perdido,Barranquilla,App,False,False,False
TRX-10444,PROD-3890,2024-12-21,6.0,1452.86,52.36,2.0,Sin Información,Barranquilla,App,False,False,True
TRX-10445,PROD-2751,2024-10-19,3.0,506.61,50.84,18.0,Retrasado,Bogotá,App,False,False,False
TRX-10446,PROD-3297,2024-12-20,1.0,1777.97,70.87,18.0,Retrasado,Bogotá,App,False,False,False
TRX-10447,PROD-1039,2025-10-20,11.0,1150.75,26.68,25.0,Retrasado,Medellín,Físico,False,False,False
TRX-10448,PROD-1458,2024-11-02,8.0,1216.7,12.22,24.0,Sin Información,Bucaramanga,WhatsApp,False,False,False
TRX-10449,PROD-1308,2025-07-23,10.0,346.27,58.51,25.0,Devuelto,Bucaramanga,Online,False,False,False
TRX-10450,PROD-3830,2025-06-17,3.0,1716.97,10.15,9.0,Sin Información,Medellín,Físico,False,False,True
TRX-10451,PROD-1610,2025-02-07,13.0,1862.62,60.84,1.0,Devuelto,Sin Ciudad,Online,False,False,False
TRX-10452,PROD-3234,2024-09-28,7.0,1552.23,76.58,26.0,Perdido,Bogotá,WhatsApp,False,False,False
TRX-10453,PROD-1147,2025-05-22,13.0,1882.1,36.29,26.0,Retrasado,Cali,Físico,False,False,False
TRX-10454,PROD-2512,2025-03-03,10.0,611.58,51.39,16.0,Perdido,Cali,Online,False,False,False
TRX-10455,PROD-3385,2025-03-21,6.0,1723.63,93.23,25.0,Entregado,Medellín,App,False,False,False
TRX-10456,PROD-3263,2025-07-16,3.0,982.9,52.36,1.0,Perdido,Cali,Físico,False,False,False
