Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Feedback_UID,NPS_Categoria
FB-8260,TRX-12044,5.0,4,Precio justo,Sí,True,71.0,-51.4,FBK-000260,Detractor
FB-8261,TRX-17580,5.0,5,Excelente,Sin Respuesta,True,70.0,-53.1,FBK-000261,Detractor
FB-8262,TRX-16069,1.0,2,Dañado,No,True,37.0,-90.7,FBK-000262,Detractor
FB-8263,TRX-13161,2.0,4,Sin Comentario,Sin Respuesta,False,48.0,40.7,FBK-000263,Pasivo
FB-8264,TRX-17283,4.0,4,No volvería,Tal vez,False,33.0,60.2,FBK-000264,Promotor
FB-8265,TRX-10153,1.0,2,Lento,Tal vez,False,60.0,-48.1,FBK-000265,Detractor
FB-8266,TRX-13629,1.0,3,No volvería,Sí,True,28.0,58.1,FBK-000266,Promotor
FB-8267,TRX-10324,3.0,1,Precio justo,No,False,65.0,41.8,FBK-000267,Pasivo
FB-8268,TRX-14606,1.0,5,Sin Comentario,No,False,57.0,8.2,FBK-000268,Pasivo
FB-8269,TRX-15862,3.0,3,Lento,Sin Respuesta,False,36.0,10.7,FBK-000269,Pasivo
FB-8270,TRX-13137,3.0,1,Sin Comentario,Sin Respuesta,False,82.0,41.0,FBK-000270,Pasivo
FB-8271,TRX-11474,2.0,2,No volvería,Tal vez,False,75.0,99.6,FBK-000271,Promotor
FB-8272,TRX-14967,5.0,5,Lento,Sí,False,44.0,-36.2,FBK-000272,Detractor
FB-8273,TRX-13623,4.0,3,No volvería,Tal vez,False,58.0,-85.5,FBK-000273,Detractor
FB-8274,TRX-13838,1.0,1,Lento,Sin Respuesta,False,31.0,39.9,FBK-000274,Pasivo
FB-8275,TRX-18090,2.0,2,No volvería,Sí,False,52.0,-94.2,FBK-000275,Detractor
FB-8276,TRX-15947,4.0,4,No volvería,Sin Respuesta,True,19.0,79.0,FBK-000276,Promotor
FB-8277,TRX-10602,1.0,4,Lento,No,True,30.0,94.5,FBK-000277,Promotor
FB-8278,TRX-14599,5.0,4,Excelente,Sin Respuesta,False,53.0,45.3,FBK-000278,Pasivo
FB-8279,TRX-18074,5.0,2,Lento,Tal vez,False,59.0,-31.4,FBK-000279,Detractor
FB-8280,TRX-19929,3.0,1,Sin Comentario,Sí,True,41.0,-54.9,FBK-000280,Detractor
FB-8281,TRX-13425,3.0,2,No volvería,Sí,True,32.0,-78.0,FBK-000281,Detractor
FB-8282,TRX-10116,4.0,4,Dañado,Sí,False,24.0,-98.8,FBK-000282,Detractor
FB-8283,TRX-13212,1.0,2,Precio justo,Tal vez,False,20.0,-13.9,FBK-000283,Detractor
FB-8284,TRX-16489,3.0,5,Excelente,Tal vez,False,37.0,29.4,FBK-000284,Pasivo
FB-8285,TRX-11817,2.0,1,Sin Comentario,Tal vez,True,60.0,-24.7,FBK-000285,Detractor
FB-8286,TRX-14544,3.0,5,Lento,No,False,43.0,-12.4,FBK-000286,Detractor
FB-8287,TRX-19324,4.0,4,Precio justo,Sí,True,62.0,37.0,FBK-000287,Pasivo
FB-8288,TRX-18197,2.0,1,Sin Comentario,Sí,False,45.0,-18.2,FBK-000288,Detractor
FB-8289,TRX-18093,5.0,5,Excelente,Sí,True,62.0,54.7,FBK-000289,Promotor
FB-8290,TRX-12793,2.0,2,Dañado,Sí,True,77.0,28.5,FBK-000290,Pasivo
FB-8291,TRX-19040,4.0,3,Sin Comentario,No,True,57.0,34.3,FBK-000291,Pasivo
FB-8292,TRX-13174,5.0,2,Precio justo,Sí,True,26.0,23.9,FBK-000292,Pasivo
FB-8293,TRX-19268,1.0,4,Sin Comentario,No,True,57.0,-76.1,FBK-000293,Detractor
FB-8294,TRX-19879,4.0,3,Lento,Sin Respuesta,True,31.0,36.8,FBK-000294,Pasivo
FB-8295,TRX-19259,3.0,1,Dañado,Tal vez,False,27.0,18.4,FBK-000295,Pasivo
FB-8296,TRX-12875,4.0,3,Lento,Tal vez,True,65.0,14.9,FBK-000296,Pasivo
FB-8297,TRX-11070,4.0,1,Sin Comentario,Sí,True,32.0,19.7,FBK-000297,Pasivo
FB-8298,TRX-19636,4.0,5,Precio justo,Tal vez,False,62.0,97.4,FBK-000298,Promotor
FB-8299,TRX-12101,5.0,5,Lento,Sí,False,75.0,-12.8,FBK-000299,Detractor
FB-8300,TRX-11065,3.0,5,Sin Comentario,No,True,36.0,-78.8,FBK-000300,Detractor
FB-8301,TRX-12087,4.0,5,Dañado,Tal vez,False,65.0,2.6,FBK-000301,Pasivo
FB-8302,TRX-14253,1.0,5,Sin Comentario,Tal vez,True,45.0,-70.0,FBK-000302,Detractor
FB-8303,TRX-19337,4.0,3,Dañado,No,True,61.0,61.3,FBK-000303,Promotor
FB-8304,TRX-13734,3.0,1,Precio justo,No,True,39.0,-50.1,FBK-000304,Detractor
FB-8305,TRX-18570,2.0,5,Precio justo,Sin Respuesta,True,57.0,99.1,FBK-000305,Promotor
FB-8306,TRX-14494,5.0,5,No volvería,No,True,61.0,-64.5,FBK-000306,Detractor
FB-8307,TRX-13143,3.0,1,Dañado,Sí,True,48.0,-24.4,FBK-000307,Detractor
FB-8308,TRX-10378,1.0,3,Sin Comentario,Sí,True,22.0,-70.8,FBK-000308,Detractor
FB-8309,TRX-18731,4.0,5,No volvería,Tal vez,True,46.0,-16.2,FBK-000309,Detractor
FB-8310,TRX-14143,5.0,3,Lento,Tal vez,False,83.0,-3.2,FBK-000310,Detractor
FB-8311,TRX-19176,5.0,5,Precio justo,No,True,31.0,48.7,FBK-000311,Pasivo
FB-8312,TRX-17437,5.0,3,Sin Comentario,Sí,True,76.0,-99.7,FBK-000312,Detractor
FB-8313,TRX-10032,3.0,4,Excelente,No,True,70.0,-53.8,FBK-000313,Detractor
FB-8314,TRX-16997,2.0,5,Sin Comentario,No,True,46.0,-46.0,FBK-000314,Detractor
FB-8315,TRX-10849,2.0,5,Lento,Sí,False,21.0,20.1,FBK-000315,Pasivo
FB-8316,TRX-15292,1.0,2,No volvería,Tal vez,False,49.0,-44.6,FBK-000316,Detractor
FB-8317,TRX-17086,3.0,2,Dañado,Tal vez,True,66.0,-2.6,FBK-000317,Detractor
FB-8318,TRX-16666,3.0,3,Precio justo,Tal vez,False,55.0,-2.4,FBK-000318,Detractor
FB-8319,TRX-14489,3.0,2,Precio justo,Tal vez,False,46.0,62.1,FBK-000319,Promotor
FB-8320,TRX-11994,4.0,3,Sin Comentario,Sin Respuesta,False,18.0,75.2,FBK-000320,Promotor
FB-8321,TRX-18491,3.0,5,Sin Comentario,Sin Respuesta,False,20.0,95.4,FBK-000321,Promotor
FB-8322,TRX-17644,3.0,5,Lento,Tal vez,True,59.0,68.2,FBK-000322,Promotor
FB-8323,TRX-18119,5.0,4,Sin Comentario,Sí,False,49.0,75.6,FBK-000323,Promotor
FB-8324,TRX-15922,5.0,4,Lento,Sí,True,40.0,94.2,FBK-000324,Promotor
FB-8325,TRX-18474,5.0,2,Precio justo,No,False,43.0,65.5,FBK-000325,Promotor
FB-8326,TRX-10712,3.0,5,No volvería,Sin Respuesta,True,55.0,-59.1,FBK-000326,Detractor
FB-8327,TRX-13678,3.0,3,Dañado,Tal vez,False,39.0,58.5,FBK-000327,Promotor
FB-8328,TRX-10769,5.0,2,Precio justo,Tal vez,False,29.0,41.9,FBK-000328,Pasivo
FB-8329,TRX-14553,1.0,4,Precio justo,Sí,False,80.0,11.2,FBK-000329,Pasivo
FB-8330,TRX-16882,1.0,1,Lento,No,False,33.0,-65.1,FBK-000330,Detractor
FB-8331,TRX-18723,2.0,3,Dañado,Sí,False,75.0,-90.4,FBK-000331,Detractor
FB-8332,TRX-17354,4.0,1,Precio justo,Sin Respuesta,True,32.0,-56.6,FBK-000332,Detractor
FB-8333,TRX-15181,4.0,2,Lento,Sí,True,22.0,75.4,FBK-000333,Promotor
FB-8334,TRX-10084,2.0,2,Excelente,Tal vez,False,68.0,-46.1,FBK-000334,Detractor
FB-8335,TRX-16420,5.0,1,Sin Comentario,Sí,False,58.0,-10.6,FBK-000335,Detractor
FB-8336,TRX-13188,5.0,2,Precio justo,Sí,True,21.0,99.5,FBK-000336,Promotor
FB-8337,TRX-15483,3.0,2,Excelente,Tal vez,False,64.0,1.9,FBK-000337,Pasivo
FB-8338,TRX-11340,4.0,5,Dañado,Sin Respuesta,False,39.0,53.5,FBK-000338,Promotor
FB-8339,TRX-19368,3.0,3,Dañado,Sin Respuesta,True,48.0,59.0,FBK-000339,Promotor
FB-8340,TRX-10415,3.0,4,Precio justo,Sin Respuesta,False,46.0,75.9,FBK-000340,Promotor
FB-8341,TRX-13696,4.0,5,Sin Comentario,Sin Respuesta,False,58.0,-33.4,FBK-000341,Detractor
FB-8342,TRX-16943,5.0,2,Sin Comentario,Tal vez,False,78.0,-69.5,FBK-000342,Detractor
FB-8343,TRX-11219,1.0,4,No volvería,Sin Respuesta,True,70.0,77.7,FBK-000343,Promotor
FB-8344,TRX-14095,5.0,2,Lento,Tal vez,True,33.0,21.9,FBK-000344,Pasivo
FB-8345,TRX-13225,5.0,3,Lento,Tal vez,True,72.0,19.2,FBK-000345,Pasivo
FB-8346,TRX-12694,3.0,2,No volvería,Sí,True,34.0,14.0,FBK-000346,Pasivo
FB-8347,TRX-15394,3.0,1,Sin Comentario,Sí,False,35.0,-93.0,FBK-000347,Detractor
FB-8348,TRX-15092,3.0,1,Excelente,Tal vez,False,54.0,-50.2,FBK-000348,Detractor
FB-8349,TRX-11029,4.0,1,Sin Comentario,Sí,False,77.0,34.5,FBK-000349,Pasivo
FB-8350,TRX-11584,4.0,1,Sin Comentario,Sí,False,46.0,-93.4,FBK-000350,Detractor
FB-8351,TRX-10456,2.0,4,Dañado,No,False,39.0,21.3,FBK-000351,Pasivo
FB-8352,TRX-17863,3.0,1,Precio justo,No,False,71.0,-90.0,FBK-000352,Detractor
FB-8353,TRX-17077,4.0,2,Lento,No,False,62.0,-98.3,FBK-000353,Detractor
FB-8354,TRX-10393,2.0,5,Lento,Sin Respuesta,True,69.0,78.3,FBK-000354,Promotor
FB-8355,TRX-19708,3.0,2,Precio justo,Sí,False,75.0,82.2,FBK-000355,Promotor
FB-8356,TRX-15477,3.0,2,Precio justo,Sin Respuesta,False,20.0,-42.0,FBK-000356,Detractor
FB-8357,TRX-14102,1.0,2,Lento,Tal vez,False,18.0,73.0,FBK-000357,Promotor
FB-8358,TRX-14049,4.0,2,Lento,Sin Respuesta,False,72.0,-85.0,FBK-000358,Detractor
FB-8359,TRX-11766,2.0,5,Lento,Sí,False,62.0,-17.7,FBK-000359,Detractor
FB-8360,TRX-17759,3.0,1,Precio justo,No,False,74.0,-4.7,FBK-000360,Detractor
FB-8361,TRX-13905,4.0,3,Sin Comentario,Sin Respuesta,True,34.0,-18.3,FBK-000361,Detractor
FB-8362,TRX-15583,2.0,4,Excelente,Sí,False,46.0,-30.3,FBK-000362,Detractor
FB-8363,TRX-10891,1.0,5,Lento,No,False,35.0,22.3,FBK-000363,Pasivo
FB-8364,TRX-15465,2.0,5,Sin Comentario,Tal vez,True,26.0,35.3,FBK-000364,Pasivo
FB-8365,TRX-18514,3.0,5,Sin Comentario,Tal vez,False,32.0,91.7,FBK-000365,Promotor
FB-8366,TRX-13878,5.0,4,Excelente,Tal vez,False,26.0,-74.7,FBK-000366,Detractor
FB-8367,TRX-11194,5.0,2,Lento,Sin Respuesta,False,48.0,80.1,FBK-000367,Promotor
FB-8368,TRX-19829,1.0,4,Precio justo,Tal vez,True,19.0,59.5,FBK-000368,Promotor
FB-8369,TRX-17184,3.0,5,No volvería,Sin Respuesta,False,71.0,-43.5,FBK-000369,Detractor
FB-8370,TRX-11567,3.0,2,Excelente,Sin Respuesta,False,65.0,-59.9,FBK-000370,Detractor
FB-8371,TRX-17314,4.0,5,Sin Comentario,Sin Respuesta,True,18.0,-76.7,FBK-000371,Detractor
FB-8372,TRX-19485,5.0,3,Sin Comentario,Sin Respuesta,False,80.0,-15.3,FBK-000372,Detractor
FB-8373,TRX-12045,4.0,1,No volvería,No,True,51.0,10.0,FBK-000373,Pasivo
FB-8374,TRX-11401,3.0,1,Lento,No,False,82.0,14.0,FBK-000374,Pasivo
FB-8375,TRX-10994,1.0,5,Sin Comentario,Sin Respuesta,False,28.0,-16.6,FBK-000375,Detractor
FB-8376,TRX-10546,5.0,2,Lento,No,False,26.0,37.1,FBK-000376,Pasivo
FB-8377,TRX-16183,4.0,3,Sin Comentario,Sí,True,24.0,41.6,FBK-000377,Pasivo
FB-8378,TRX-15132,1.0,3,Precio justo,No,True,63.0,3.0,FBK-000378,Pasivo
FB-8379,TRX-11065,3.0,2,No volvería,Tal vez,True,54.0,10.3,FBK-000379,Pasivo
FB-8380,TRX-12089,2.0,2,No volvería,Sin Respuesta,False,66.0,-61.0,FBK-000380,Detractor
FB-8381,TRX-11015,2.0,3,Lento,No,False,25.0,10.8,FBK-000381,Pasivo
FB-8382,TRX-17240,5.0,1,Sin Comentario,No,False,78.0,-84.9,FBK-000382,Detractor
FB-8383,TRX-10897,1.0,1,Dañado,Sin Respuesta,True,53.0,14.1,FBK-000383,Pasivo
FB-8384,TRX-14939,4.0,3,Sin Comentario,Sin Respuesta,False,19.0,28.6,FBK-000384,Pasivo
FB-8385,TRX-17075,1.0,4,Sin Comentario,Sí,False,62.0,96.4,FBK-000385,Promotor
FB-8386,TRX-11077,5.0,3,Sin Comentario,Sí,False,23.0,-15.0,FBK-000386,Detractor
FB-8387,TRX-11668,3.0,5,Sin Comentario,Sin Respuesta,True,54.0,-0.9,FBK-000387,Detractor
FB-8388,TRX-10914,1.0,4,Dañado,Sin Respuesta,True,74.0,-9.6,FBK-000388,Detractor
FB-8389,TRX-19162,5.0,2,No volvería,Sí,True,36.0,-48.0,FBK-000389,Detractor
FB-8390,TRX-10855,5.0,3,Sin Comentario,Sí,True,69.0,-81.1,FBK-000390,Detractor
FB-8391,TRX-14831,4.0,3,No volvería,No,True,48.0,28.1,FBK-000391,Pasivo
FB-8392,TRX-16249,3.0,4,Sin Comentario,No,False,64.0,-85.6,FBK-000392,Detractor
FB-8393,TRX-16581,1.0,3,Excelente,Tal vez,False,56.0,-14.0,FBK-000393,Detractor
FB-8394,TRX-11570,5.0,5,Lento,Tal vez,True,68.0,-97.8,FBK-000394,Detractor
FB-8395,TRX-16735,3.0,1,Dañado,Sí,False,72.0,88.1,FBK-000395,Promotor
FB-8396,TRX-13819,4.0,3,Precio justo,Sin Respuesta,False,38.0,39.5,FBK-000396,Pasivo
FB-8397,TRX-19823,5.0,1,Excelente,Sin Respuesta,True,50.0,-55.4,FBK-000397,Detractor
FB-8398,TRX-10173,4.0,2,Dañado,No,True,38.0,-44.8,FBK-000398,Detractor
FB-8399,TRX-17428,3.0,2,Lento,Tal vez,True,27.0,-35.6,FBK-000399,Detractor
FB-8400,TRX-16290,4.0,3,Lento,No,False,50.0,3.8,FBK-000400,Pasivo
FB-8401,TRX-17605,1.0,2,Sin Comentario,Sin Respuesta,True,21.0,26.4,FBK-000401,Pasivo
FB-8402,TRX-17014,4.0,3,Lento,No,False,65.0,-84.7,FBK-000402,Detractor
FB-8403,TRX-11659,2.0,1,Dañado,No,False,74.0,32.1,FBK-000403,Pasivo
FB-8404,TRX-15564,2.0,4,Lento,No,False,29.0,-85.1,FBK-000404,Detractor
FB-8405,TRX-10425,2.0,3,Sin Comentario,Sí,True,27.0,82.8,FBK-000405,Promotor
FB-8406,TRX-17439,2.0,4,Sin Comentario,Tal vez,True,84.0,-0.5,FBK-000406,Detractor
FB-8407,TRX-18474,1.0,1,Precio justo,No,True,25.0,86.7,FBK-000407,Promotor
FB-8408,TRX-15377,5.0,1,Sin Comentario,No,False,39.0,28.5,FBK-000408,Pasivo
FB-8409,TRX-19630,2.0,4,Sin Comentario,No,True,52.0,-19.8,FBK-000409,Detractor
FB-8410,TRX-13153,2.0,3,Lento,Tal vez,False,21.0,56.6,FBK-000410,Promotor
FB-8411,TRX-11769,5.0,4,Excelente,Sin Respuesta,False,33.0,-86.4,FBK-000411,Detractor
FB-8412,TRX-11682,2.0,3,Sin Comentario,Sí,False,54.0,17.4,FBK-000412,Pasivo
FB-8413,TRX-10201,5.0,3,Precio justo,Sí,False,39.0,-48.5,FBK-000413,Detractor
FB-8414,TRX-19751,2.0,4,Sin Comentario,No,False,79.0,68.5,FBK-000414,Promotor
FB-8415,TRX-11106,5.0,1,Excelente,Sin Respuesta,False,67.0,78.1,FBK-000415,Promotor
FB-8416,TRX-19713,5.0,5,Sin Comentario,Sin Respuesta,True,77.0,17.1,FBK-000416,Pasivo
FB-8417,TRX-13172,3.0,2,Sin Comentario,Sin Respuesta,True,44.0,-47.8,FBK-000417,Detractor
FB-8418,TRX-19391,4.0,5,Excelente,Sin Respuesta,False,69.0,-22.2,FBK-000418,Detractor
FB-8419,TRX-12064,5.0,1,Sin Comentario,No,True,57.0,24.1,FBK-000419,Pasivo
FB-8420,TRX-18337,2.0,2,No volvería,Sí,True,47.0,-15.0,FBK-000420,Detractor
FB-8421,TRX-14198,1.0,4,No volvería,Tal vez,True,69.0,55.4,FBK-000421,Promotor
FB-8422,TRX-15822,5.0,5,Lento,No,False,55.0,-26.2,FBK-000422,Detractor
FB-8423,TRX-16897,2.0,3,Precio justo,Tal vez,False,32.0,1.1,FBK-000423,Pasivo
FB-8424,TRX-17887,5.0,1,Sin Comentario,Sí,True,45.0,-62.2,FBK-000424,Detractor
FB-8425,TRX-17284,3.0,1,Dañado,No,True,76.0,39.6,FBK-000425,Pasivo
FB-8426,TRX-13046,1.0,1,No volvería,No,False,57.0,73.0,FBK-000426,Promotor
FB-8427,TRX-13983,1.0,5,Precio justo,Sin Respuesta,True,22.0,-26.7,FBK-000427,Detractor
FB-8428,TRX-12255,2.0,3,No volvería,Tal vez,True,56.0,90.9,FBK-000428,Promotor
FB-8429,TRX-10722,4.0,5,Sin Comentario,Tal vez,True,73.0,-92.3,FBK-000429,Detractor
FB-8430,TRX-10991,3.0,3,Precio justo,Tal vez,True,52.0,-55.9,FBK-000430,Detractor
FB-8431,TRX-12091,4.0,2,Lento,Sin Respuesta,True,34.0,-17.5,FBK-000431,Detractor
FB-8432,TRX-15106,1.0,4,Excelente,Sin Respuesta,False,36.0,-15.1,FBK-000432,Detractor
FB-8433,TRX-19576,1.0,1,No volvería,Sin Respuesta,True,35.0,58.7,FBK-000433,Promotor
FB-8434,TRX-17140,4.0,3,Sin Comentario,Sin Respuesta,False,19.0,77.4,FBK-000434,Promotor
FB-8435,TRX-18407,5.0,5,Excelente,No,True,83.0,-39.4,FBK-000435,Detractor
FB-8436,TRX-15861,4.0,5,Sin Comentario,Sí,False,66.0,27.8,FBK-000436,Pasivo
FB-8437,TRX-15098,4.0,1,Excelente,Sí,True,49.0,10.3,FBK-000437,Pasivo
FB-8438,TRX-19562,5.0,1,Sin Comentario,Sí,False,55.0,-64.5,FBK-000438,Detractor
FB-8439,TRX-18866,5.0,1,Sin Comentario,Tal vez,False,43.0,-34.8,FBK-000439,Detractor
FB-8440,TRX-12385,5.0,2,Sin Comentario,Tal vez,False,70.0,-96.0,FBK-000440,Detractor
FB-8441,TRX-12415,3.0,4,Dañado,Sí,True,67.0,-39.2,FBK-000441,Detractor
FB-8442,TRX-17692,1.0,3,Dañado,No,True,49.0,-78.9,FBK-000442,Detractor
FB-8443,TRX-15057,1.0,1,Lento,Sin Respuesta,True,39.0,79.7,FBK-000443,Promotor
FB-8444,TRX-19884,5.0,3,Precio justo,Sí,True,64.0,79.8,FBK-000444,Promotor
FB-8445,TRX-15618,5.0,5,Sin Comentario,Tal vez,True,18.0,36.0,FBK-000445,Pasivo
FB-8446,TRX-14768,3.0,4,Lento,Tal vez,False,55.0,98.6,FBK-000446,Promotor
FB-8447,TRX-16042,3.0,4,Precio justo,Sin Respuesta,False,72.0,16.0,FBK-000447,Pasivo
FB-8448,TRX-10132,2.0,3,Sin Comentario,Tal vez,True,23.0,-59.9,FBK-000448,Detractor
FB-8449,TRX-18481,4.0,5,Sin Comentario,Tal vez,True,37.0,76.9,FBK-000449,Promotor
FB-8450,TRX-19608,3.0,5,Dañado,Sin Respuesta,True,79.0,-58.3,FBK-000450,Detractor
FB-8451,TRX-12369,1.0,2,Lento,Sin Respuesta,False,35.0,-46.6,FBK-000451,Detractor
FB-8452,TRX-10939,1.0,1,Precio justo,Sí,True,49.0,31.7,FBK-000452,Pasivo
FB-8453,TRX-13889,3.0,5,Sin Comentario,Sí,True,41.0,-74.1,FBK-000453,Detractor
FB-8454,TRX-18308,4.0,1,Dañado,Sin Respuesta,True,71.0,22.0,FBK-000454,Pasivo
FB-8455,TRX-19166,3.0,1,Precio justo,No,True,68.0,-39.4,FBK-000455,Detractor
FB-8456,TRX-10894,2.0,3,Lento,Tal vez,False,29.0,25.2,FBK-000456,Pasivo
FB-8457,TRX-16915,2.0,1,No volvería,Sí,False,51.0,59.6,FBK-000457,Promotor
FB-8458,TRX-15633,2.0,3,No volvería,Tal vez,True,78.0,-21.1,FBK-000458,Detractor
FB-8459,TRX-13201,3.0,4,Sin Comentario,Tal vez,True,80.0,-33.8,FBK-000459,Detractor
FB-8460,TRX-13282,4.0,5,Lento,Tal vez,True,56.0,-33.9,FBK-000460,Detractor
FB-8461,TRX-13297,5.0,3,Sin Comentario,No,False,54.0,-28.5,FBK-000461,Detractor
FB-8462,TRX-11120,1.0,2,Excelente,Tal vez,False,29.0,56.7,FBK-000462,Promotor
FB-8463,TRX-15595,5.0,3,Sin Comentario,Tal vez,False,33.0,-13.9,FBK-000463,Detractor
FB-8464,TRX-13102,4.0,1,Sin Comentario,Sí,True,36.0,42.7,FBK-000464,Pasivo
FB-8465,TRX-17794,3.0,2,No volvería,Tal vez,True,18.0,48.0,FBK-000465,Pasivo
FB-8466,TRX-17657,3.0,1,Sin Comentario,No,False,82.0,6.6,FBK-000466,Pasivo
FB-8467,TRX-19826,3.0,2,No volvería,No,True,36.0,-8.9,FBK-000467,Detractor
FB-8468,TRX-15425,2.0,3,No volvería,Tal vez,True,69.0,-24.3,FBK-000468,Detractor
FB-8469,TRX-19476,2.0,1,Excelente,No,True,61.0,31.0,FBK-000469,Pasivo
FB-8470,TRX-19274,2.0,3,Dañado,Sin Respuesta,True,61.0,2.9,FBK-000470,Pasivo
FB-8471,TRX-15499,5.0,5,Dañado,No,False,19.0,-41.7,FBK-000471,Detractor
FB-8472,TRX-14909,1.0,2,Sin Comentario,Sin Respuesta,False,21.0,6.6,FBK-000472,Pasivo
FB-8473,TRX-16859,3.0,4,Excelente,No,True,36.0,31.6,FBK-000473,Pasivo
FB-8474,TRX-15384,3.0,4,Sin Comentario,No,True,62.0,8.9,FBK-000474,Pasivo
FB-8475,TRX-12658,5.0,3,Excelente,Sí,False,50.0,-97.0,FBK-000475,Detractor
FB-8476,TRX-11717,1.0,2,Lento,Tal vez,True,34.0,98.6,FBK-000476,Promotor
FB-8477,TRX-17443,1.0,2,Lento,Sí,True,74.0,51.4,FBK-000477,Promotor
FB-8478,TRX-10691,5.0,3,Sin Comentario,Sin Respuesta,True,34.0,-51.3,FBK-000478,Detractor
FB-8479,TRX-18125,3.0,4,Sin Comentario,Sí,False,21.0,52.1,FBK-000479,Promotor
FB-8480,TRX-13594,4.0,5,Lento,Sí,False,25.0,53.5,FBK-000480,Promotor
FB-8481,TRX-10060,4.0,4,Dañado,No,True,54.0,20.2,FBK-000481,Pasivo
FB-8482,TRX-13654,1.0,1,Sin Comentario,Sin Respuesta,False,19.0,24.9,FBK-000482,Pasivo
FB-8483,TRX-13772,1.0,4,Sin Comentario,No,True,43.0,-67.7,FBK-000483,Detractor
FB-8484,TRX-17643,3.0,1,Precio justo,Sin Respuesta,True,58.0,-25.6,FBK-000484,Detractor
FB-8485,TRX-13492,1.0,1,No volvería,Sin Respuesta,True,30.0,17.6,FBK-000485,Pasivo
FB-8486,TRX-13916,5.0,5,Lento,No,True,41.0,-84.5,FBK-000486,Detractor
FB-8487,TRX-17876,4.0,5,Sin Comentario,Tal vez,False,79.0,95.6,FBK-000487,Promotor
FB-8488,TRX-15431,4.0,4,No volvería,Tal vez,False,82.0,-79.6,FBK-000488,Detractor
FB-8489,TRX-16158,1.0,3,Excelente,Sin Respuesta,True,48.0,-19.3,FBK-000489,Detractor
FB-8490,TRX-13363,5.0,4,Dañado,Tal vez,True,35.0,82.7,FBK-000490,Promotor
FB-8491,TRX-16558,1.0,5,Lento,No,False,32.0,-97.0,FBK-000491,Detractor
FB-8492,TRX-13018,1.0,1,Sin Comentario,No,False,41.0,36.6,FBK-000492,Pasivo
FB-8493,TRX-10110,5.0,1,Sin Comentario,No,False,82.0,-22.3,FBK-000493,Detractor
FB-8494,TRX-15944,5.0,3,Precio justo,Sí,False,32.0,43.4,FBK-000494,Pasivo
FB-8495,TRX-10162,2.0,4,Sin Comentario,Sí,True,68.0,32.8,FBK-000495,Pasivo
FB-8496,TRX-11208,4.0,3,Dañado,No,False,37.0,19.4,FBK-000496,Pasivo
FB-8497,TRX-15863,1.0,3,Excelente,Sin Respuesta,False,69.0,73.1,FBK-000497,Promotor
FB-8498,TRX-10491,3.0,4,Sin Comentario,Sí,True,22.0,-99.0,FBK-000498,Detractor
FB-8499,TRX-19088,1.0,2,Sin Comentario,Sin Respuesta,True,71.0,-70.8,FBK-000499,Detractor
FB-8500,TRX-11887,1.0,4,Sin Comentario,No,False,54.0,57.4,FBK-000500,Promotor
FB-8501,TRX-12333,3.0,3,Sin Comentario,Sin Respuesta,False,79.0,27.0,FBK-000501,Pasivo
FB-8502,TRX-14760,4.0,2,Sin Comentario,No,True,28.0,85.1,FBK-000502,Promotor
FB-8503,TRX-17215,2.0,3,No volvería,Sin Respuesta,True,59.0,-12.2,FBK-000503,Detractor
FB-8504,TRX-13185,5.0,3,Dañado,Sí,True,23.0,9.9,FBK-000504,Pasivo
FB-8505,TRX-19595,2.0,3,Sin Comentario,Sin Respuesta,True,62.0,24.8,FBK-000505,Pasivo
FB-8506,TRX-15896,1.0,1,No volvería,No,False,74.0,-64.8,FBK-000506,Detractor
FB-8507,TRX-10719,1.0,4,Sin Comentario,Tal vez,True,56.0,-71.3,FBK-000507,Detractor
FB-8508,TRX-10486,3.0,5,Lento,Tal vez,False,54.0,-49.3,FBK-000508,Detractor
FB-8509,TRX-13262,3.0,1,Sin Comentario,Sí,False,57.0,-22.8,FBK-000509,Detractor
FB-8510,TRX-13241,1.0,4,Sin Comentario,No,False,75.0,-2.5,FBK-000510,Detractor
FB-8511,TRX-14654,2.0,1,Excelente,Sin Respuesta,False,24.0,-7.1,FBK-000511,Detractor
FB-8512,TRX-12853,2.0,4,Precio justo,No,True,57.0,58.4,FBK-000512,Promotor
FB-8513,TRX-13587,4.0,2,Dañado,No,True,52.0,-73.2,FBK-000513,Detractor
FB-8514,TRX-14292,1.0,5,Sin Comentario,Sí,True,31.0,-26.2,FBK-000514,Detractor
FB-8515,TRX-12855,5.0,2,No volvería,Sin Respuesta,True,26.0,89.2,FBK-000515,Promotor
FB-8516,TRX-15567,5.0,2,Excelente,No,False,56.0,54.4,FBK-000516,Promotor
FB-8517,TRX-19085,2.0,4,Sin Comentario,Tal vez,False,62.0,-14.4,FBK-000517,Detractor
FB-8518,TRX-14029,3.0,3,Excelente,Sin Respuesta,True,78.0,16.2,FBK-000518,Pasivo
FB-8519,TRX-12925,3.0,3,Sin Comentario,Tal vez,True,67.0,-6.0,FBK-000519,Detractor
FB-8520,TRX-13211,2.0,3,Lento,Tal vez,False,57.0,-23.2,FBK-000520,Detractor
FB-8521,TRX-10352,4.0,3,Dañado,Sí,True,45.0,-73.4,FBK-000521,Detractor
